Disease	pathway	sex	alteration	colors	id
Primary myelofibrosis	ephb mediated forward signaling	women	down	#B6453A	15
Primary myelofibrosis	traf6 mediated nf kb activation	women	down	#B6453A	15
Primary myelofibrosis	semaphorin interactions	women	down	#B6453A	15
Primary myelofibrosis	diseases of immune system	women	down	#B6453A	15
Primary myelofibrosis	signaling by kit in disease	women	down	#B6453A	15
Primary myelofibrosis	other interleukin signaling	women	down	#B6453A	15
Primary myelofibrosis	g beta gamma signalling through pi3kgamma	women	down	#B6453A	15
Primary myelofibrosis	pre notch processing in golgi	women	down	#B6453A	15
Primary myelofibrosis	regulated necrosis	women	down	#B6453A	15
Primary myelofibrosis	nod1 2 signaling pathway	women	down	#B6453A	15
Primary myelofibrosis	effects of pip2 hydrolysis	women	down	#B6453A	15
Primary myelofibrosis	anti inflammatory response favouring leishmania parasite infection	women	down	#B6453A	15
Primary myelofibrosis	signaling by nuclear receptors	women	down	#B6453A	15
Primary myelofibrosis	esr mediated signaling	women	down	#B6453A	15
Primary myelofibrosis	fcgr3a mediated il10 synthesis	women	down	#B6453A	15
Primary myelofibrosis	processing of capped intron containing pre mrna	men	down	#4A75A9	15
Primary myelofibrosis	mrna splicing	men	down	#4A75A9	15
Primary myelofibrosis	transport of mature transcript to cytoplasm	men	down	#4A75A9	15
Primary myelofibrosis	rna polymerase ii transcription termination	men	down	#4A75A9	15
Primary myelofibrosis	sumoylation of chromatin organization proteins	men	down	#4A75A9	15
Primary myelofibrosis	sumoylation of rna binding proteins	men	down	#4A75A9	15
Primary myelofibrosis	signaling by alk in cancer	men	down	#4A75A9	15
Primary myelofibrosis	rhobtb gtpase cycle	men	down	#4A75A9	15
Primary myelofibrosis	rrna modification in the nucleus and cytosol	men	down	#4A75A9	15
Autosomal dominant monocytopenia	collagen degradation	men	up	#4A75A9	16
Autosomal dominant monocytopenia	translation	men	down	#4A75A9	16
Autosomal dominant monocytopenia	eukaryotic translation initiation	men	down	#4A75A9	16
Autosomal dominant monocytopenia	nonsense mediated decay nmd	men	down	#4A75A9	16
Autosomal dominant monocytopenia	influenza infection	men	down	#4A75A9	16
Autosomal dominant monocytopenia	selenoamino acid metabolism	men	down	#4A75A9	16
Autosomal dominant monocytopenia	eukaryotic translation elongation	men	down	#4A75A9	16
Autosomal dominant monocytopenia	srp dependent cotranslational protein targeting to membrane	men	down	#4A75A9	16
Autosomal dominant monocytopenia	response of eif2ak4 gcn2 to amino acid deficiency	men	down	#4A75A9	16
Autosomal dominant monocytopenia	cellular response to starvation	men	down	#4A75A9	16
Autosomal dominant monocytopenia	sars cov 1 modulates host translation machinery	men	down	#4A75A9	16
Autosomal dominant monocytopenia	generation of second messenger molecules	men	down	#4A75A9	16
Autosomal dominant monocytopenia	sars cov 2 modulates host translation machinery	men	down	#4A75A9	16
Autosomal dominant monocytopenia	immunoregulatory interactions between a lymphoid and a non lymphoid cell	men	down	#4A75A9	16
Primary myelofibrosis	mitochondrial fatty acid beta oxidation	women	up	#B6453A	17
Primary myelofibrosis	mitochondrial translation	women	up	#B6453A	17
Primary myelofibrosis	glutathione conjugation	women	up	#B6453A	17
Primary myelofibrosis	activation of the pre replicative complex	women	up	#B6453A	17
Primary myelofibrosis	metabolism of porphyrins	women	up	#B6453A	17
Primary myelofibrosis	global genome nucleotide excision repair gg ner	women	up	#B6453A	17
Primary myelofibrosis	synthesis of dna	women	up	#B6453A	17
Primary myelofibrosis	dna replication pre initiation	women	up	#B6453A	17
Primary myelofibrosis	the citric acid tca cycle and respiratory electron transport	women	up	#B6453A	17
Primary myelofibrosis	dual incision in gg ner	women	up	#B6453A	17
Primary myelofibrosis	recognition of dna damage by pcna containing replication complex	women	up	#B6453A	17
Primary myelofibrosis	dna replication	women	up	#B6453A	17
Primary myelofibrosis	pcna dependent long patch base excision repair	women	up	#B6453A	17
Primary myelofibrosis	gap filling dna repair synthesis and ligation in gg ner	women	up	#B6453A	17
Primary myelofibrosis	respiratory electron transport	women	up	#B6453A	17
Primary myelofibrosis	e2f mediated regulation of dna replication	women	up	#B6453A	17
Primary myelofibrosis	switching of origins to a post replicative state	women	up	#B6453A	17
Primary myelofibrosis	respiratory electron transport atp synthesis by chemiosmotic coupling and heat production by uncoupling proteins	women	up	#B6453A	17
Primary myelofibrosis	resolution of ap sites via the multiple nucleotide patch replacement pathway	women	up	#B6453A	17
Primary myelofibrosis	orc1 removal from chromatin	women	up	#B6453A	17
Primary myelofibrosis	dna strand elongation	women	up	#B6453A	17
Primary myelofibrosis	antigen activates b cell receptor bcr leading to generation of second messengers	men	down	#4A75A9	17
Primary myelofibrosis	costimulation by the cd28 family	men	down	#4A75A9	17
Primary myelofibrosis	immunoregulatory interactions between a lymphoid and a non lymphoid cell	men	down	#4A75A9	17
Primary myelofibrosis	formation of the beta catenin tcf transactivating complex	men	down	#4A75A9	17
Primary myelofibrosis	interleukin 7 signaling	men	down	#4A75A9	17
Primary myelofibrosis	effects of pip2 hydrolysis	men	down	#4A75A9	17
Primary myelofibrosis	generation of second messenger molecules	men	down	#4A75A9	17
Primary myelofibrosis	pd 1 signaling	men	down	#4A75A9	17
Primary myelofibrosis	processing of capped intron containing pre mrna	men	down	#4A75A9	17
Primary myelofibrosis	mrna splicing	men	down	#4A75A9	17
Primary myelofibrosis	interleukin 2 family signaling	men	down	#4A75A9	17
Primary myelofibrosis	hdms demethylate histones	men	down	#4A75A9	17
Primary myelofibrosis	sumoylation of transcription cofactors	men	down	#4A75A9	17
Autosomal dominant monocytopenia	mitochondrial translation	women	up	#B6453A	18
Autosomal dominant monocytopenia	protein localization	women	up	#B6453A	18
Autosomal dominant monocytopenia	activation of the pre replicative complex	women	up	#B6453A	18
Autosomal dominant monocytopenia	nuclear events mediated by nfe2l2	women	up	#B6453A	18
Autosomal dominant monocytopenia	keap1 nfe2l2 pathway	women	up	#B6453A	18
Autosomal dominant monocytopenia	synthesis of dna	women	up	#B6453A	18
Autosomal dominant monocytopenia	pcp ce pathway	women	up	#B6453A	18
Autosomal dominant monocytopenia	dna replication pre initiation	women	up	#B6453A	18
Autosomal dominant monocytopenia	the citric acid tca cycle and respiratory electron transport	women	up	#B6453A	18
Autosomal dominant monocytopenia	metabolism of polyamines	women	up	#B6453A	18
Autosomal dominant monocytopenia	glucose metabolism	women	up	#B6453A	18
Autosomal dominant monocytopenia	dna replication	women	up	#B6453A	18
Autosomal dominant monocytopenia	respiratory electron transport	women	up	#B6453A	18
Autosomal dominant monocytopenia	switching of origins to a post replicative state	women	up	#B6453A	18
Autosomal dominant monocytopenia	respiratory electron transport atp synthesis by chemiosmotic coupling and heat production by uncoupling proteins	women	up	#B6453A	18
Autosomal dominant monocytopenia	orc1 removal from chromatin	women	up	#B6453A	18
Autosomal dominant monocytopenia	the role of gtse1 in g2 m progression after g2 checkpoint	women	up	#B6453A	18
Autosomal dominant monocytopenia	immunoregulatory interactions between a lymphoid and a non lymphoid cell	men	down	#4A75A9	18
Autosomal dominant monocytopenia	generation of second messenger molecules	men	down	#4A75A9	18
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	nephrin family interactions	common	down	#19787F	19
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	antigen activates b cell receptor bcr leading to generation of second messengers	men	down	#4A75A9	19
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	signaling by the b cell receptor bcr	men	down	#4A75A9	19
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	costimulation by the cd28 family	men	down	#4A75A9	19
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	antigen presentation folding assembly and peptide loading of class i mhc	men	down	#4A75A9	19
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	immunoregulatory interactions between a lymphoid and a non lymphoid cell	men	down	#4A75A9	19
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	formation of the beta catenin tcf transactivating complex	men	down	#4A75A9	19
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	circadian clock	men	down	#4A75A9	19
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	tcr signaling	men	down	#4A75A9	19
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	generation of second messenger molecules	men	down	#4A75A9	19
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	pd 1 signaling	men	down	#4A75A9	19
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	processing of capped intron containing pre mrna	men	down	#4A75A9	19
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	mrna splicing	men	down	#4A75A9	19
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	signaling by cytosolic fgfr1 fusion mutants	men	down	#4A75A9	19
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	interleukin 2 family signaling	men	down	#4A75A9	19
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	hdms demethylate histones	men	down	#4A75A9	19
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	mitochondrial calcium ion transport	men	down	#4A75A9	19
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	fc epsilon receptor fceri signaling	men	down	#4A75A9	19
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	clec7a dectin 1 signaling	men	down	#4A75A9	19
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	ub specific processing proteases	men	down	#4A75A9	19
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	sumoylation of transcription cofactors	men	down	#4A75A9	19
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	deubiquitination	men	down	#4A75A9	19
Primary myelofibrosis	rhobtb2 gtpase cycle	common	down	#19787F	20
Primary myelofibrosis	generation of second messenger molecules	common	down	#19787F	20
Primary myelofibrosis	chromatin modifying enzymes	common	down	#19787F	20
Primary myelofibrosis	effects of pip2 hydrolysis	common	down	#19787F	20
Primary myelofibrosis	hdms demethylate histones	women	down	#B6453A	20
Primary myelofibrosis	mrna splicing	men	down	#4A75A9	20
Primary myelofibrosis	processing of capped intron containing pre mrna	men	down	#4A75A9	20
Primary myelofibrosis	transport of mature transcript to cytoplasm	men	down	#4A75A9	20
Primary myelofibrosis	rrna modification in the nucleus and cytosol	men	down	#4A75A9	20
Primary myelofibrosis	rna polymerase ii transcription termination	men	down	#4A75A9	20
Primary myelofibrosis	pd 1 signaling	men	down	#4A75A9	20
Primary myelofibrosis	formation of the beta catenin tcf transactivating complex	men	down	#4A75A9	20
Primary myelofibrosis	antigen activates b cell receptor bcr leading to generation of second messengers	men	down	#4A75A9	20
Primary myelofibrosis	sumoylation of rna binding proteins	men	down	#4A75A9	20
Primary myelofibrosis	potential therapeutics for sars	men	down	#4A75A9	20
Primary myelofibrosis	sumoylation of chromatin organization proteins	men	down	#4A75A9	20
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	heparan sulfate heparin hs gag metabolism	men	up	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	mrna splicing	common	down	#19787F	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	processing of capped intron containing pre mrna	common	down	#19787F	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	transport of mature transcript to cytoplasm	common	down	#19787F	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	rna polymerase ii transcription termination	common	down	#19787F	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	interactions of rev with host cellular proteins	common	down	#19787F	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	cellular response to heat stress	common	down	#19787F	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	hcmv early events	common	down	#19787F	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	nuclear import of rev protein	common	down	#19787F	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	lagging strand synthesis	common	down	#19787F	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	interactions of vpr with host cellular proteins	common	down	#19787F	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	pcna dependent long patch base excision repair	common	down	#19787F	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	sumoylation of rna binding proteins	common	down	#19787F	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	trna processing	common	down	#19787F	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	rhobtb2 gtpase cycle	common	down	#19787F	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	mitochondrial calcium ion transport	common	down	#19787F	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	association of tric cct with target proteins during biosynthesis	common	down	#19787F	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	formation of rna pol ii elongation complex	common	down	#19787F	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	trna processing in the nucleus	common	down	#19787F	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	rna polymerase ii pre transcription events	common	down	#19787F	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	nuclear pore complex npc disassembly	common	down	#19787F	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	transport of the slbp dependant mature mrna	common	down	#19787F	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	generation of second messenger molecules	common	down	#19787F	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	rna polymerase i transcription initiation	common	down	#19787F	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	chromatin modifying enzymes	common	down	#19787F	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	transport of mature mrnas derived from intronless transcripts	common	down	#19787F	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	export of viral ribonucleoproteins from nucleus	common	down	#19787F	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	sumoylation of dna damage response and repair proteins	common	down	#19787F	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	resolution of ap sites via the multiple nucleotide patch replacement pathway	common	down	#19787F	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	formation of tubulin folding intermediates by cct tric	women	down	#B6453A	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	ire1alpha activates chaperones	women	down	#B6453A	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	dna strand elongation	women	down	#B6453A	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	darpp 32 events	women	down	#B6453A	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	hdms demethylate histones	women	down	#B6453A	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	hcmv infection	women	down	#B6453A	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	rhobtb gtpase cycle	women	down	#B6453A	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	hsf1 activation	women	down	#B6453A	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	rna polymerase i transcription termination	women	down	#B6453A	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	hsf1 dependent transactivation	women	down	#B6453A	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	hdacs deacetylate histones	women	down	#B6453A	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	effects of pip2 hydrolysis	women	down	#B6453A	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	translation	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	rrna processing	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	eukaryotic translation initiation	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	activation of the mrna upon binding of the cap binding complex and eifs and subsequent binding to 43s	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	rrna modification in the nucleus and cytosol	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	positive epigenetic regulation of rrna expression	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	rna polymerase i transcription	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	resolution of abasic sites ap sites	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	influenza infection	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	srp dependent cotranslational protein targeting to membrane	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	nonsense mediated decay nmd	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	regulation of expression of slits and robos	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	base excision repair	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	host interactions of hiv factors	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	mitochondrial translation	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	citric acid cycle tca cycle	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	signaling by robo receptors	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	hiv infection	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	hiv transcription elongation	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	eukaryotic translation elongation	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	pd 1 signaling	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	sars cov 1 modulates host translation machinery	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	mrna splicing minor pathway	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	formation of the beta catenin tcf transactivating complex	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	antigen activates b cell receptor bcr leading to generation of second messengers	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	signaling by the b cell receptor bcr	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	pyruvate metabolism and citric acid tca cycle	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	potential therapeutics for sars	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	mitochondrial protein import	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	regulation of hsf1 mediated heat shock response	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	hiv life cycle	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	fgfr2 alternative splicing	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	downstream signaling events of b cell receptor bcr	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	response of eif2ak4 gcn2 to amino acid deficiency	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	viral messenger rna synthesis	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	sumoylation of dna replication proteins	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	deadenylation of mrna	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	polymerase switching on the c strand of the telomere	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	cross presentation of soluble exogenous antigens endosomes	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	interleukin 12 family signaling	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	sumoylation of ubiquitinylation proteins	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	chromosome maintenance	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	transcription of the hiv genome	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	sumoylation of chromatin organization proteins	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	sars cov 2 modulates host translation machinery	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	sumoylation	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	epigenetic regulation of gene expression	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	mrna capping	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	transcriptional regulation by small rnas	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	sumoylation of sumoylation proteins	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	dna repair	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	snrnp assembly	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	telomere c strand lagging strand synthesis	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	selenoamino acid metabolism	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	regulation of glucokinase by glucokinase regulatory protein	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	rna polymerase i promoter escape	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	tp53 regulates transcription of dna repair genes	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	pkmts methylate histone lysines	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	processing of capped intronless pre mrna	men	down	#4A75A9	21
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	hiv elongation arrest and recovery	men	down	#4A75A9	21
Myelodysplastic syndromes	mrna splicing	men	down	#4A75A9	22
Myelodysplastic syndromes	processing of capped intron containing pre mrna	men	down	#4A75A9	22
Myelodysplastic syndromes	effects of pip2 hydrolysis	men	down	#4A75A9	22
Myelodysplastic syndromes	generation of second messenger molecules	men	down	#4A75A9	22
Myelodysplastic syndromes	pd 1 signaling	men	down	#4A75A9	22
Myelodysplastic syndromes	formation of the beta catenin tcf transactivating complex	men	down	#4A75A9	22
Myelodysplastic syndromes	antigen activates b cell receptor bcr leading to generation of second messengers	men	down	#4A75A9	22
Myelodysplastic syndromes	signaling by the b cell receptor bcr	men	down	#4A75A9	22
Myelodysplastic syndromes	mitochondrial calcium ion transport	men	down	#4A75A9	22
Myelodysplastic syndromes	mitochondrial translation	common	up	#19787F	23
Myelodysplastic syndromes	formation of the early elongation complex	women	up	#B6453A	23
Myelodysplastic syndromes	mrna capping	women	up	#B6453A	23
Myelodysplastic syndromes	hiv transcription elongation	women	up	#B6453A	23
Myelodysplastic syndromes	respiratory electron transport	women	up	#B6453A	23
Myelodysplastic syndromes	branched chain amino acid catabolism	women	up	#B6453A	23
Myelodysplastic syndromes	abortive elongation of hiv 1 transcript in the absence of tat	women	up	#B6453A	23
Myelodysplastic syndromes	peroxisomal protein import	women	up	#B6453A	23
Myelodysplastic syndromes	formation of tc ner pre incision complex	women	up	#B6453A	23
Myelodysplastic syndromes	formation of incision complex in gg ner	women	up	#B6453A	23
Myelodysplastic syndromes	metabolism of polyamines	women	up	#B6453A	23
Myelodysplastic syndromes	protein localization	women	up	#B6453A	23
Myelodysplastic syndromes	dna damage recognition in gg ner	women	up	#B6453A	23
Myelodysplastic syndromes	respiratory electron transport atp synthesis by chemiosmotic coupling and heat production by uncoupling proteins	women	up	#B6453A	23
Myelodysplastic syndromes	signaling by bmp	women	down	#B6453A	23
Myelodysplastic syndromes	chemokine receptors bind chemokines	men	down	#4A75A9	23
Bladder cancer	interferon alpha beta signaling	men	up	#4A75A9	24
Bladder cancer	cell cycle mitotic	men	up	#4A75A9	24
Bladder cancer	cell cycle checkpoints	men	up	#4A75A9	24
Bladder cancer	interferon signaling	men	up	#4A75A9	24
Bladder cancer	sars cov 2 activates modulates innate and adaptive immune responses	men	up	#4A75A9	24
Bladder cancer	dna strand elongation	men	up	#4A75A9	24
Bladder cancer	homologous dna pairing and strand exchange	men	up	#4A75A9	24
Bladder cancer	activation of atr in response to replication stress	men	up	#4A75A9	24
Bladder cancer	activation of the pre replicative complex	men	up	#4A75A9	24
Bladder cancer	g2 m dna damage checkpoint	men	up	#4A75A9	24
Bladder cancer	hdr through homologous recombination hrr	men	up	#4A75A9	24
Bladder cancer	regulation of tp53 activity through phosphorylation	men	up	#4A75A9	24
Bladder cancer	signaling by interleukins	men	up	#4A75A9	24
Bladder cancer	g2 m checkpoints	men	up	#4A75A9	24
Bladder cancer	chromosome maintenance	men	up	#4A75A9	24
Bladder cancer	mitotic prometaphase	men	up	#4A75A9	24
Bladder cancer	diseases of dna repair	men	up	#4A75A9	24
Bladder cancer	neutrophil degranulation	men	up	#4A75A9	24
Bladder cancer	interleukin 10 signaling	men	up	#4A75A9	24
Bladder cancer	diseases of immune system	men	up	#4A75A9	24
Bladder cancer	dna replication	men	up	#4A75A9	24
Bladder cancer	toll like receptor cascades	men	up	#4A75A9	24
Bladder cancer	tp53 regulates transcription of cell death genes	men	up	#4A75A9	24
Bladder cancer	interferon gamma signaling	men	up	#4A75A9	24
Bladder cancer	m phase	men	up	#4A75A9	24
Bladder cancer	mitotic g1 phase and g1 s transition	men	up	#4A75A9	24
Bladder cancer	antigen presentation folding assembly and peptide loading of class i mhc	men	up	#4A75A9	24
Bladder cancer	mitotic spindle checkpoint	men	up	#4A75A9	24
Bladder cancer	dna double strand break repair	men	up	#4A75A9	24
Bladder cancer	processing of dna double strand break ends	men	up	#4A75A9	24
Bladder cancer	synthesis of dna	men	up	#4A75A9	24
Bladder cancer	antigen processing cross presentation	men	up	#4A75A9	24
Bladder cancer	s phase	men	up	#4A75A9	24
Bladder cancer	myd88 independent tlr4 cascade	men	up	#4A75A9	24
Bladder cancer	tp53 regulates transcription of cell cycle genes	men	up	#4A75A9	24
Bladder cancer	parasite infection	men	up	#4A75A9	24
Bladder cancer	rho gtpase effectors	men	up	#4A75A9	24
Bladder cancer	irak4 deficiency tlr2 4	men	up	#4A75A9	24
Bladder cancer	resolution of sister chromatid cohesion	men	up	#4A75A9	24
Bladder cancer	mitotic metaphase and anaphase	men	up	#4A75A9	24
Bladder cancer	mitotic prophase	men	up	#4A75A9	24
Bladder cancer	diseases of programmed cell death	men	up	#4A75A9	24
Bladder cancer	chemokine receptors bind chemokines	men	up	#4A75A9	24
Bladder cancer	rho gtpases activate formins	men	up	#4A75A9	24
Bladder cancer	nucleotide binding domain leucine rich repeat containing receptor nlr signaling pathways	men	up	#4A75A9	24
